"Intensity","ProteinGroup","external_gene_name","description"
832.628356933594,"Q96MF6","COQ10A","coenzyme Q10A [Source:HGNC Symbol;Acc:HGNC:26515]"
439.449645996094,"Q96MG8_REVERSED",NA,NA
595.520568847656,"Q96MH2","HEXIM2","HEXIM P-TEFb complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28591]"
475.466003417969,"Q96MI6","PPM1M","protein phosphatase, Mg2+/Mn2+ dependent 1M [Source:HGNC Symbol;Acc:HGNC:26506]"
643.542419433594,"Q96MI9_REVERSED",NA,NA
670.5546875,"Q96MK2_REVERSED",NA,NA
670.5546875,"Q96MK2","RIPOR3","RIPOR family member 3 [Source:HGNC Symbol;Acc:HGNC:16168]"
511.482391357422,"Q96MM3_REVERSED",NA,NA
511.482391357422,"Q96MM3","ZFP42","ZFP42 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:30949]"
559.50422668457,"Q96MM7","HS6ST2","heparan sulfate 6-O-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:19133]"
439.449645996094,"Q96MP5","ZSWIM3","zinc finger SWIM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16157]"
619.531494140625,"Q96MR6_REVERSED",NA,NA
541.496017456055,"Q96MR9","ZNF560","zinc finger protein 560 [Source:HGNC Symbol;Acc:HGNC:26484]"
761.596048990885,"Q96MS0_REVERSED",NA,NA
823.624267578125,"Q96MS0","ROBO3","roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]"
817.621551513672,"Q96MT3_REVERSED",NA,NA
616.530822753906,"Q96MT3","PRICKLE1","prickle planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:17019]"
459.458730061849,"Q96MT7_REVERSED",NA,NA
459.458730061849,"Q96MT7","CFAP44","cilia and flagella associated protein 44 [Source:HGNC Symbol;Acc:HGNC:25631]"
496.475555419922,"Q96MU5_REVERSED",NA,NA
637.539672851562,"Q96MU6_REVERSED",NA,NA
841.632446289062,"Q96MU8_REVERSED",NA,NA
841.632446289062,"Q96MU8","KREMEN1","kringle containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:17550]"
571.509643554688,"Q96MW7","TIGD1","tigger transposable element derived 1 [Source:HGNC Symbol;Acc:HGNC:14523]"
547.498779296875,"Q96MX3_REVERSED",NA,NA
415.438720703125,"Q96MX6_REVERSED",NA,NA
415.438720703125,"Q96MX6","DNAAF10","dynein axonemal assembly factor 10 [Source:HGNC Symbol;Acc:HGNC:25176]"
601.523315429688,"Q96MY1","NOL4L","nucleolar protein 4 like [Source:HGNC Symbol;Acc:HGNC:16106]"
481.468734741211,"Q96N16_REVERSED",NA,NA
835.629699707031,"Q96N20_REVERSED",NA,NA
835.629699707031,"Q96N20","ZNF75A","zinc finger protein 75A [Source:HGNC Symbol;Acc:HGNC:13146]"
643.542419433594,"Q96N21_REVERSED",NA,NA
643.542419433594,"Q96N21","TEPSIN","TEPSIN adaptor related protein complex 4 accessory protein [Source:HGNC Symbol;Acc:HGNC:26458]"
619.531494140625,"Q96N22_REVERSED",NA,NA
619.531494140625,"Q96N22","ZNF681","zinc finger protein 681 [Source:HGNC Symbol;Acc:HGNC:26457]"
877.648803710938,"Q96N23_REVERSED",NA,NA
889.654266357422,"Q96N23","CFAP54","cilia and flagella associated protein 54 [Source:HGNC Symbol;Acc:HGNC:26456]"
509.481465657552,"Q96N38_REVERSED",NA,NA
509.481465657552,"Q96N38",NA,NA
835.629699707031,"Q96N46","TTC14","tetratricopeptide repeat domain 14 [Source:HGNC Symbol;Acc:HGNC:24697]"
499.476928710938,"Q96N64","PWWP2A","PWWP domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29406]"
646.543762207031,"Q96N67_REVERSED",NA,NA
587.516927083333,"Q96N67","DOCK7","dedicator of cytokinesis 7 [Source:HGNC Symbol;Acc:HGNC:19190]"
637.539672851562,"Q96N68_REVERSED",NA,NA
637.539672851562,"Q96N76","UROC1","urocanate hydratase 1 [Source:HGNC Symbol;Acc:HGNC:26444]"
439.449645996094,"Q96N77","ZNF641","zinc finger protein 641 [Source:HGNC Symbol;Acc:HGNC:31834]"
445.452362060547,"Q96N87_REVERSED",NA,NA
445.452362060547,"Q96N87","SLC6A18","solute carrier family 6 member 18 [Source:HGNC Symbol;Acc:HGNC:26441]"
535.493286132812,"Q96N95","ZNF396","zinc finger protein 396 [Source:HGNC Symbol;Acc:HGNC:18824]"
637.539688110352,"Q96N96_REVERSED",NA,NA
865.643371582031,"Q96N96","SPATA13","spermatogenesis associated 13 [Source:HGNC Symbol;Acc:HGNC:23222]"
427.444183349609,"Q96NA2","RILP","Rab interacting lysosomal protein [Source:HGNC Symbol;Acc:HGNC:30266]"
805.616088867188,"Q96NB3","ZNF830","zinc finger protein 830 [Source:HGNC Symbol;Acc:HGNC:28291]"
877.648803710938,"Q96NE9","FRMD6","FERM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19839]"
541.496032714844,"Q96NG8_REVERSED",NA,NA
529.490539550781,"Q96NH3_REVERSED",NA,NA
529.490539550781,"Q96NH3","TBC1D32","TBC1 domain family member 32 [Source:HGNC Symbol;Acc:HGNC:21485]"
544.497375488281,"Q96NI8","ZNF570","zinc finger protein 570 [Source:HGNC Symbol;Acc:HGNC:26416]"
457.457824707031,"Q96NJ3","ZNF285","zinc finger protein 285 [Source:HGNC Symbol;Acc:HGNC:13079]"
481.468719482422,"Q96NK8_REVERSED",NA,NA
547.498779296875,"Q96NL0_REVERSED",NA,NA
563.506032307943,"Q96NL3_REVERSED",NA,NA
540.296026611328,"Q96NL3","ZNF599","zinc finger protein 599 [Source:HGNC Symbol;Acc:HGNC:26408]"
667.553344726562,"Q96NM4","TOX2","TOX high mobility group box family member 2 [Source:HGNC Symbol;Acc:HGNC:16095]"
613.528747558594,"Q96NR3","PTCHD1","patched domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26392]"
607.526062011719,"Q96NS8_REVERSED",NA,NA
607.526062011719,"Q96NS8",NA,NA
469.463287353516,"Q96NU7_REVERSED",NA,NA
661.550577799479,"Q96NW7_REVERSED",NA,NA
595.520568847656,"Q96NW7",NA,NA
493.474182128906,"Q96NY7_REVERSED",NA,NA
616.530120849609,"Q96NY7","CLIC6","chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]"
433.446899414062,"Q96P15_REVERSED",NA,NA
523.487823486328,"Q96P15","SERPINB11","serpin family B member 11 [Source:HGNC Symbol;Acc:HGNC:14221]"
433.446899414062,"Q96P16_REVERSED",NA,NA
777.603332519531,"Q96P20",NA,NA
679.558776855469,"Q96P31_REVERSED",NA,NA
739.586059570312,"Q96P48_REVERSED",NA,NA
748.590148925781,"Q96P48","ARAP1","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:16925]"
469.463287353516,"Q96P50_REVERSED",NA,NA
439.449645996094,"Q96P56","CATSPER2","cation channel sperm associated 2 [Source:HGNC Symbol;Acc:HGNC:18810]"
511.482391357422,"Q96P66","GPR101","G protein-coupled receptor 101 [Source:HGNC Symbol;Acc:HGNC:14963]"
649.545135498047,"Q96P70","IPO9","importin 9 [Source:HGNC Symbol;Acc:HGNC:19425]"
715.575134277344,"Q96P71_REVERSED",NA,NA
715.575134277344,"Q96P71","NECAB3","N-terminal EF-hand calcium binding protein 3 [Source:HGNC Symbol;Acc:HGNC:15851]"
817.621520996094,"Q96PB7_REVERSED",NA,NA
841.632446289062,"Q96PB7","OLFM3","olfactomedin 3 [Source:HGNC Symbol;Acc:HGNC:17990]"
583.51513671875,"Q96PC3_REVERSED",NA,NA
712.573760986328,"Q96PC5_REVERSED",NA,NA
835.629699707031,"Q96PC5","MIA2","MIA SH3 domain ER export factor 2 [Source:HGNC Symbol;Acc:HGNC:18432]"
823.624267578125,"Q96PD7_REVERSED",NA,NA
541.496032714844,"Q96PE1_REVERSED",NA,NA
673.556060791016,"Q96PE3_REVERSED",NA,NA
451.455078125,"Q96PE3","INPP4A","inositol polyphosphate-4-phosphatase type I A [Source:HGNC Symbol;Acc:HGNC:6074]"
775.602447509766,"Q96PE5_REVERSED",NA,NA
841.632446289062,"Q96PE5","OPALIN","oligodendrocytic myelin paranodal and inner loop protein [Source:HGNC Symbol;Acc:HGNC:20707]"
601.523315429688,"Q96PF1","TGM7","transglutaminase 7 [Source:HGNC Symbol;Acc:HGNC:30790]"
835.629699707031,"Q96PG8_REVERSED",NA,NA
421.441436767578,"Q96PG8","BBC3","BCL2 binding component 3 [Source:HGNC Symbol;Acc:HGNC:17868]"
643.542419433594,"Q96PH6_REVERSED",NA,NA
643.542419433594,"Q96PH6","DEFB118","defensin beta 118 [Source:HGNC Symbol;Acc:HGNC:16196]"
583.51513671875,"Q96PM5_REVERSED",NA,NA
655.5478515625,"Q96PM5","RCHY1","ring finger and CHY zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17479]"
835.629699707031,"Q96PN6_REVERSED",NA,NA
835.629699707031,"Q96PN6","ADCY10","adenylate cyclase 10 [Source:HGNC Symbol;Acc:HGNC:21285]"
823.624267578125,"Q96PP9_REVERSED",NA,NA
838.631072998047,"Q96PP9","GBP4","guanylate binding protein 4 [Source:HGNC Symbol;Acc:HGNC:20480]"
595.520568847656,"Q96PQ1_REVERSED",NA,NA
643.542419433594,"Q96PQ1","SIGLEC12","sialic acid binding Ig like lectin 12 [Source:HGNC Symbol;Acc:HGNC:15482]"
445.452362060547,"Q96PQ5_REVERSED",NA,NA
553.50146484375,"Q96PQ6","ZNF317","zinc finger protein 317 [Source:HGNC Symbol;Acc:HGNC:13507]"
835.629699707031,"Q96PQ7_REVERSED",NA,NA
835.629699707031,"Q96PQ7","KLHL5","kelch like family member 5 [Source:HGNC Symbol;Acc:HGNC:6356]"
609.526936848958,"Q96PR1_REVERSED",NA,NA
649.545125325521,"Q96PR1","KCNC2","potassium voltage-gated channel subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:6234]"
589.517822265625,"Q96PS6_REVERSED",NA,NA
629.536041259766,"Q96PV0_REVERSED",NA,NA
592.51921081543,"Q96PV0","SYNGAP1","synaptic Ras GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:11497]"
517.485107421875,"Q96PV4","PNMA5","PNMA family member 5 [Source:HGNC Symbol;Acc:HGNC:18743]"
451.455078125,"Q96PV6","LENG8","leukocyte receptor cluster member 8 [Source:HGNC Symbol;Acc:HGNC:15500]"
748.590148925781,"Q96PV7","FAM193B","family with sequence similarity 193 member B [Source:HGNC Symbol;Acc:HGNC:25524]"
409.436004638672,"Q96PX1_REVERSED",NA,NA
409.436004638672,"Q96PX1","RNF157","ring finger protein 157 [Source:HGNC Symbol;Acc:HGNC:29402]"
676.557434082031,"Q96PX6_REVERSED",NA,NA
745.588806152344,"Q96PX6","CCDC85A","coiled-coil domain containing 85A [Source:HGNC Symbol;Acc:HGNC:29400]"
793.610595703125,"Q96PX8_REVERSED",NA,NA
533.492380777995,"Q96PX9_REVERSED",NA,NA
533.492380777995,"Q96PX9","PLEKHG4B","pleckstrin homology and RhoGEF domain containing G4B [Source:HGNC Symbol;Acc:HGNC:29399]"
589.517822265625,"Q96PY0",NA,NA
583.515106201172,"Q96PY6_REVERSED",NA,NA
661.550577799479,"Q96PY6","NEK1","NIMA related kinase 1 [Source:HGNC Symbol;Acc:HGNC:7744]"
421.441436767578,"Q96PZ0_REVERSED",NA,NA
421.441436767578,"Q96PZ0","PUS7","pseudouridine synthase 7 [Source:HGNC Symbol;Acc:HGNC:26033]"
787.60791015625,"Q96PZ2_REVERSED",NA,NA
403.434631347656,"Q96PZ2","FAM111A","FAM111 trypsin like peptidase A [Source:HGNC Symbol;Acc:HGNC:24725]"
823.624267578125,"Q96PZ7_REVERSED",NA,NA
463.460540771484,"Q96PZ7","CSMD1","CUB and Sushi multiple domains 1 [Source:HGNC Symbol;Acc:HGNC:14026]"
559.504211425781,"Q96Q05_REVERSED",NA,NA
559.504211425781,"Q96Q05","TRAPPC9","trafficking protein particle complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:30832]"
643.542419433594,"Q96Q07_REVERSED",NA,NA
643.542419433594,"Q96Q07","BTBD9","BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:21228]"
589.517852783203,"Q96Q15_REVERSED",NA,NA
572.710217285156,"Q96Q15","SMG1","SMG1 nonsense mediated mRNA decay associated PI3K related kinase [Source:HGNC Symbol;Acc:HGNC:30045]"
655.5478515625,"Q96Q35_REVERSED",NA,NA
655.5478515625,"Q96Q35","FLACC1","flagellum associated containing coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:14439]"
649.545166015625,"Q96Q42_REVERSED",NA,NA
718.576538085938,"Q96Q42","ALS2","alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443]"
769.599670410156,"Q96Q45","TMEM237","transmembrane protein 237 [Source:HGNC Symbol;Acc:HGNC:14432]"
607.526031494141,"Q96Q89_REVERSED",NA,NA
715.575134277344,"Q96Q89","KIF20B","kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]"
781.605163574219,"Q96Q91","SLC4A9","solute carrier family 4 member 9 [Source:HGNC Symbol;Acc:HGNC:11035]"
633.537862141927,"Q96QB1_REVERSED",NA,NA
672.055366516113,"Q96QB1","DLC1","DLC1 Rho GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:2897]"
754.592895507812,"Q96QC0_REVERSED",NA,NA
553.501495361328,"Q96QC0","PPP1R10","protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]"
841.632446289062,"Q96QD8_REVERSED",NA,NA
733.583312988281,"Q96QE2","SLC2A13","solute carrier family 2 member 13 [Source:HGNC Symbol;Acc:HGNC:15956]"
469.463287353516,"Q96QE4_REVERSED",NA,NA
439.449645996094,"Q96QE4","LRRC37B","leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]"
724.579254150391,"Q96QF7_REVERSED",NA,NA
847.635192871094,"Q96QF7","GCNA","germ cell nuclear acidic peptidase [Source:HGNC Symbol;Acc:HGNC:15805]"
823.624267578125,"Q96QK8","SMIM14","small integral membrane protein 14 [Source:HGNC Symbol;Acc:HGNC:27321]"
743.587870279948,"Q96QP1_REVERSED",NA,NA
835.629699707031,"Q96QP1","ALPK1","alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:20917]"
655.5478515625,"Q96QR8","PURB","purine rich element binding protein B [Source:HGNC Symbol;Acc:HGNC:9702]"
427.444183349609,"Q96QS1_REVERSED",NA,NA
427.444183349609,"Q96QS1","TSPAN32","tetraspanin 32 [Source:HGNC Symbol;Acc:HGNC:13410]"
733.583312988281,"Q96QU1_REVERSED",NA,NA
613.528778076172,"Q96R06_REVERSED",NA,NA
593.519673665365,"Q96R06","SPAG5","sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]"
757.59423828125,"Q96R84_REVERSED",NA,NA
727.580627441406,"Q96RD1_REVERSED",NA,NA
727.580627441406,"Q96RD1","OR6C1","olfactory receptor family 6 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8355]"
565.506942749023,"Q96RD7","PANX1","pannexin 1 [Source:HGNC Symbol;Acc:HGNC:8599]"
811.618835449219,"Q96RD9","FCRL5","Fc receptor like 5 [Source:HGNC Symbol;Acc:HGNC:18508]"
793.610595703125,"Q96RE7_REVERSED",NA,NA
493.474182128906,"Q96RE9_REVERSED",NA,NA
583.51513671875,"Q96RE9","ZNF300","zinc finger protein 300 [Source:HGNC Symbol;Acc:HGNC:13091]"
597.021263122559,"Q96RI1_REVERSED",NA,NA
685.5615234375,"Q96RI1","NR1H4","nuclear receptor subfamily 1 group H member 4 [Source:HGNC Symbol;Acc:HGNC:7967]"
520.486480712891,"Q96RK0_REVERSED",NA,NA
543.496927897135,"Q96RK0","CIC","capicua transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:14214]"
630.036262512207,"Q96RL1_REVERSED",NA,NA
625.534240722656,"Q96RL1","UIMC1","ubiquitin interaction motif containing 1 [Source:HGNC Symbol;Acc:HGNC:30298]"
427.44416809082,"Q96RL7_REVERSED",NA,NA
409.437347412109,"Q96RL7","VPS13A","vacuolar protein sorting 13 homolog A [Source:HGNC Symbol;Acc:HGNC:1908]"
769.599670410156,"Q96RN1_REVERSED",NA,NA
616.53010559082,"Q96RN1","SLC26A8","solute carrier family 26 member 8 [Source:HGNC Symbol;Acc:HGNC:14468]"
691.564208984375,"Q96RQ3_REVERSED",NA,NA
625.534240722656,"Q96RS6_REVERSED",NA,NA
625.534240722656,"Q96RS6","NUDCD1","NudC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24306]"
559.504201253255,"Q96RT1_REVERSED",NA,NA
415.438720703125,"Q96RT1","ERBIN","erbb2 interacting protein [Source:HGNC Symbol;Acc:HGNC:15842]"
715.575134277344,"Q96RT7_REVERSED",NA,NA
715.575134277344,"Q96RT7","TUBGCP6","tubulin gamma complex component 6 [Source:HGNC Symbol;Acc:HGNC:18127]"
655.5478515625,"Q96RT8","TUBGCP5","tubulin gamma complex component 5 [Source:HGNC Symbol;Acc:HGNC:18600]"
601.523300170898,"Q96RU2_REVERSED",NA,NA
559.504196166992,"Q96RU2","USP28","ubiquitin specific peptidase 28 [Source:HGNC Symbol;Acc:HGNC:12625]"
565.506958007812,"Q96RU3_REVERSED",NA,NA
574.511047363281,"Q96RU3","FNBP1","formin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17069]"
481.46875,"Q96RV3_REVERSED",NA,NA
679.558776855469,"Q96RV3","PCNX1","pecanex 1 [Source:HGNC Symbol;Acc:HGNC:19740]"
660.550130208333,"Q96RW7_REVERSED",NA,NA
628.106811523438,"Q96RW7","HMCN1","hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]"
655.5478515625,"Q96RY7_REVERSED",NA,NA
655.5478515625,"Q96RY7","IFT140","intraflagellar transport 140 [Source:HGNC Symbol;Acc:HGNC:29077]"
751.591522216797,"Q96S06_REVERSED",NA,NA
757.59423828125,"Q96S15_REVERSED",NA,NA
757.59423828125,"Q96S15","WDR24","WD repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:20852]"
553.50146484375,"Q96S21_REVERSED",NA,NA
757.59423828125,"Q96S42","NODAL","nodal growth differentiation factor [Source:HGNC Symbol;Acc:HGNC:7865]"
949.681579589844,"Q96S65","CSRNP1","cysteine and serine rich nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:14300]"
397.433258056641,"Q96S66_REVERSED",NA,NA
799.613342285156,"Q96S95_REVERSED",NA,NA
517.485107421875,"Q96SB3_REVERSED",NA,NA
517.485107421875,"Q96SB3","PPP1R9B","protein phosphatase 1 regulatory subunit 9B [Source:HGNC Symbol;Acc:HGNC:9298]"
463.460540771484,"Q96SB4","SRPK1","SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]"
547.498779296875,"Q96SB8_REVERSED",NA,NA
547.498779296875,"Q96SB8","SMC6","structural maintenance of chromosomes 6 [Source:HGNC Symbol;Acc:HGNC:20466]"
433.446899414062,"Q96SC8_REVERSED",NA,NA
433.446899414062,"Q96SC8","DMRTA2","DMRT like family A2 [Source:HGNC Symbol;Acc:HGNC:13908]"
487.471466064453,"Q96SD1","DCLRE1C","DNA cross-link repair 1C [Source:HGNC Symbol;Acc:HGNC:17642]"
529.490539550781,"Q96SE7_REVERSED",NA,NA
739.586059570312,"Q96SI1_REVERSED",NA,NA
739.586059570312,"Q96SI1","KCTD15","potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297]"
583.51513671875,"Q96SI9_REVERSED",NA,NA
634.538299560547,"Q96SK2_REVERSED",NA,NA
817.621520996094,"Q96SK2","TMEM209","transmembrane protein 209 [Source:HGNC Symbol;Acc:HGNC:21898]"
639.540598551432,"Q96SK3_REVERSED",NA,NA
655.547861735026,"Q96SK3","ZNF607","zinc finger protein 607 [Source:HGNC Symbol;Acc:HGNC:28192]"
403.434631347656,"Q96SL8_REVERSED",NA,NA
403.434631347656,"Q96SL8","FIZ1","FLT3 interacting zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:25917]"
739.586059570312,"Q96SN7","ORAI2","ORAI calcium release-activated calcium modulator 2 [Source:HGNC Symbol;Acc:HGNC:21667]"
540.496470133464,"Q96SN8_REVERSED",NA,NA
569.10966796875,"Q96SN8","CDK5RAP2","CDK5 regulatory subunit associated protein 2 [Source:HGNC Symbol;Acc:HGNC:18672]"
607.526062011719,"Q96SQ7_REVERSED",NA,NA
607.526062011719,"Q96SQ7","ATOH8","atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126]"
613.528747558594,"Q96SR6_REVERSED",NA,NA
613.528747558594,"Q96SR6","ZNF382","zinc finger protein 382 [Source:HGNC Symbol;Acc:HGNC:17409]"
639.041023254395,"Q96ST2_REVERSED",NA,NA
547.498779296875,"Q96ST3_REVERSED",NA,NA
547.498779296875,"Q96ST3","SIN3A","SIN3 transcription regulator family member A [Source:HGNC Symbol;Acc:HGNC:19353]"
625.534240722656,"Q96ST8_REVERSED",NA,NA
667.553344726562,"Q96ST8","CEP89","centrosomal protein 89 [Source:HGNC Symbol;Acc:HGNC:25907]"
757.594268798828,"Q96SY0","INTS14","integrator complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:25372]"
547.498779296875,"Q96SZ4_REVERSED",NA,NA
603.524230957031,"Q96SZ4","ZSCAN10","zinc finger and SCAN domain containing 10 [Source:HGNC Symbol;Acc:HGNC:12997]"
619.531494140625,"Q96SZ6_REVERSED",NA,NA
403.434631347656,"Q96T17_REVERSED",NA,NA
403.434631347656,"Q96T17","MAP7D2","MAP7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25899]"
511.482653808594,"Q96T23_REVERSED",NA,NA
577.512390136719,"Q96T23","RSF1","remodeling and spacing factor 1 [Source:HGNC Symbol;Acc:HGNC:18118]"
544.49739074707,"Q96T37_REVERSED",NA,NA
421.441436767578,"Q96T37","RBM15","RNA binding motif protein 15 [Source:HGNC Symbol;Acc:HGNC:14959]"
739.586059570312,"Q96T49_REVERSED",NA,NA
739.586059570312,"Q96T49","PPP1R16B","protein phosphatase 1 regulatory subunit 16B [Source:HGNC Symbol;Acc:HGNC:15850]"
850.636535644531,"Q96T51_REVERSED",NA,NA
433.446899414062,"Q96T51","RUFY1","RUN and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19760]"
594.019897460938,"Q96T58_REVERSED",NA,NA
637.539685058594,"Q96T58","SPEN","spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575]"
769.599670410156,"Q96T60_REVERSED",NA,NA
682.560119628906,"Q96T60","PNKP","polynucleotide kinase 3'-phosphatase [Source:HGNC Symbol;Acc:HGNC:9154]"
629.536051432292,"Q96T68","SETDB2","SET domain bifurcated histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:20263]"
847.635192871094,"Q96T76_REVERSED",NA,NA
709.572428385417,"Q96T88_REVERSED",NA,NA
723.578796386719,"Q96T88","UHRF1","ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]"
487.471466064453,"Q96TC7_REVERSED",NA,NA
751.591491699219,"Q99102_REVERSED",NA,NA
559.504211425781,"Q99259_REVERSED",NA,NA
535.493286132812,"Q99418","CYTH2","cytohesin 2 [Source:HGNC Symbol;Acc:HGNC:9502]"
616.530136108398,"Q99424_REVERSED",NA,NA
490.472839355469,"Q99426_REVERSED",NA,NA
481.46875,"Q99426","TBCB","tubulin folding cofactor B [Source:HGNC Symbol;Acc:HGNC:1989]"
625.534240722656,"Q99435_REVERSED",NA,NA
709.572448730469,"Q99439_REVERSED",NA,NA
613.528747558594,"Q99442_REVERSED",NA,NA
733.583312988281,"Q99445_REVERSED",NA,NA
733.583312988281,"Q99445","GML","glycosylphosphatidylinositol anchored molecule like [Source:HGNC Symbol;Acc:HGNC:4375]"
517.485107421875,"Q99457_REVERSED",NA,NA
517.485107421875,"Q99457","NAP1L3","nucleosome assembly protein 1 like 3 [Source:HGNC Symbol;Acc:HGNC:7639]"
601.523300170898,"Q99459_REVERSED",NA,NA
601.523300170898,"Q99459","CDC5L","cell division cycle 5 like [Source:HGNC Symbol;Acc:HGNC:1743]"
515.485107421875,"Q99460_REVERSED",NA,NA
566.708020019531,"Q99460","PSMD1","proteasome 26S subunit, non-ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9554]"
451.455078125,"Q99466_REVERSED",NA,NA
451.455078125,"Q99466","NOTCH4","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]"
565.506958007812,"Q99469_REVERSED",NA,NA
565.506958007812,"Q99469","STAC","SH3 and cysteine rich domain [Source:HGNC Symbol;Acc:HGNC:11353]"
421.441436767578,"Q99471_REVERSED",NA,NA
421.441436767578,"Q99471","PFDN5","prefoldin subunit 5 [Source:HGNC Symbol;Acc:HGNC:8869]"
439.449645996094,"Q99496","RNF2","ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]"
577.512390136719,"Q99504_REVERSED",NA,NA
646.543762207031,"Q99504","EYA3","EYA transcriptional coactivator and phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3521]"
727.580627441406,"Q99519","NEU1","neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]"
913.665161132812,"Q99543","DNAJC2","DnaJ heat shock protein family (Hsp40) member C2 [Source:HGNC Symbol;Acc:HGNC:13192]"
547.498779296875,"Q99547_REVERSED",NA,NA
613.528747558594,"Q99547","MPHOSPH6","M-phase phosphoprotein 6 [Source:HGNC Symbol;Acc:HGNC:7214]"
